"id","yale_id","note_count","remark_abbr","remark"
6697,7739,1,"SB: ","11.000d, subsequently rejected; probably shorter if variable."
6698,7739,1,"VAR:","4.60 - 4.80V.  Sudden brightening in 1982, amp. 0.18V."
6699,7740,1,"VAR:","Delta Sct?"
6700,7741,1,"SB: ","251.0d, K 26.8k/s, V0 -23.7k/s, asini 92.4.  Secondary B9, revised period 249.099d, a1sini 93."
6701,7741,1,"VAR:","E, amp. 0.367U, 0.142B, 0.052V, 0.031R, 0.010I, 249.099d; duration of primary eclipse <17d."
6702,7743,1,"D:  ","CPM."
6703,7744,1,"S:  ","Also classified K3III CN-1 Ba0.3 Fe-1."
6704,7745,1,"S:  ","Also classified M0I-III."
6705,7746,1,"G:  ","UMa stream."
6706,7747,1,"D:  ","See note for HR 7754.  ADS 13632B, 14v at 44""; C, 9.6v K5III, at 45"" physical, vsini =<54k/s. D, 14.3v at 29"" from C."
6707,7747,1,"N:  ","Prima Giedi; Algiedi Prima; Algedi with HR 7754."
6708,7749,1,"G:  ","Hyades group."
6709,7750,1,"DYN:","0.008""."
6710,7750,1,"G:  ","Member of Pleiades group."
6711,7751,1,"N:  ","Originally called Omicron2 Cyg in GCVS, the name has been changed to V1488 Cyg because of much confusion as to"
6712,7751,2,"N:  ","which star is Omicron1, which Omicron2. See HR 7730."
6713,7751,1,"S:  ","Also classified K5Iab + B4IV-V and K3II + B9:V."
6714,7751,1,"SB: ","1147.8d, K 17.0k/s, V0 -5.7k/s, msin3i 9.15, asini 256.  Also 390d suspected. Unresolved by speckle"
6715,7751,2,"SB: ","interferometry.  SKYLAB indicates cool star with hot companion."
6716,7751,1,"VAR:","EA 3.90 - 4.14V, 1147.4d.  Period varies.  Light var. outside eclipse.  The K component may be slightly intrinsically"
6717,7751,2,"VAR:","variable."
6718,7754,1,"D:  ","IDS notes Alpha1 Cap = HR 7747 (ADS 13632, four components) as one of five components of Alpha2 Cap = HR"
6719,7754,2,"D:  ","7754 = ADS 13645.  Hence, we have recorded n = 9 for both. ADS 13645AB optical; BC 11.2, 11.5v, sep. 1.2"" binary."
6720,7754,1,"N:  ","Secunda Giedi; Algiedi Secunda; Gredi; Algedi, with HR 7747."
6721,7757,1,"S:  ","Variously classified from B1III to B8V."
6722,7763,1,"G:  ","Cyg OB1."
6723,7763,1,"M:  ","Possible radio source."
6724,7763,1,"RV: ","Outermost shell RV varies -180 to -240k/s in period 114d.  Mass loss 0.0004? solar masses/y."
6725,7763,1,"VAR:","SD 3 - 6v. Since 18th century, 4.6 - 5.6v.  Shell star, Nova 1600."
6726,7764,1,"C:  ","Combined mag. and color of AB and C."
6727,7764,1,"D:  ","Component C, photometric spectral class A2IV, vsini 53k/s.  Component B, 10.1V at 4.1"".  For component AB, Rakos and"
6728,7764,2,"D:  ","Mermilliod give 6.93V, +0.28(B-V), +0.24(U-B).  However, other sources give the following V magnitudes:"
6729,7764,3,"D:  ","Comp.     1976        1978       1980      Preferred"
6730,7764,4,"D:  ","        Gronbech and  Oblak     Ruffener"
6731,7764,5,"D:  ","        Olsen"
6732,7764,6,"D:  ","  AB      6.635       6.610      6.608     6.61"
6733,7764,7,"D:  ","   C      7.724       7.706                7.72"
6734,7764,8,"D:  ","Colors converted from the uvby system (Gronbech and Olsen) are AB +0.13(B-V), +0.185(U-B); C +0.165(B-V), +0.14(U-B)."
6735,7764,1,"S:  ","Photometric spectral class A2III."
6736,7766,1,"G:  ","Wolf 630 group."
6737,7767,1,"D:  ","AB binary. C, at 34"", 11.11V, +0.19(B-V), -0.29(U-B), B7Vp:, vsini 340k/s.  D at about 45"", 11.17V, +0.19(B-V),"
6738,7767,2,"D:  ","-0.32(U-B), B8Vp:, physical, vsini 279k/s.  Primary is speckle binary, sep. 0.047""."
6739,7767,1,"DYN:","0.004""."
6740,7767,1,"G:  ","In HII reg. Ma 482."
6741,7767,1,"S:  ","Also classified O8.5V, O8.5III and O9V:((n))."
6742,7770,1,"S:  ","IUE observations indicate B8 companion."
6743,7770,1,"SB: ","2440.0d, K 9.6k/s, V0 -17.3k/s, asini 277."
6744,7772,1,"VAR:","Amp. 0.06V."
6745,7773,1,"D:  ","CPM."
6746,7773,1,"N:  ","Alshat."
6747,7773,1,"R:  ","Occultation diam. = 0.0028 - 0.0036""."
6748,7774,1,"SB: ","61d.  Both components Am in rapid rotation."
6749,7774,1,"VAR:","Delta Sct?"
6750,7775,1,"D:  ","Complex system with HR 7776, CPM at 205"".  ADS 13717A is occultation double, 6.2 - 8.3v, sep. 0.8""; also 7.2, 7.2v,"
6751,7775,2,"D:  ","sep. 0.05"".  Component B, 10.2v, A1, binary with A at 0.9"".  A is astrometric binary.  The close occultation pair is"
6752,7775,3,"D:  ","questioned; it has not been confirmed by speckle interferometry."
6753,7775,1,"SB: ","ADS 13717A = component B of multiple star of which HR 7776 is component A. 8.6780d, K 37.9k/s, asini 4.22.  These are"
6754,7775,2,"SB: ","components BC of triple spectroscopic system with HR 7776.  BC sep. 0.0225"", mag. diff 1.1.  BC could be eclipsing."
6755,7775,3,"SB: ","Component C of the spectroscopic triple system is not the same as any of the visual components of ADS 13717 listed by"
6756,7775,4,"SB: ","Worley; nor is it component C of the components Worley lists for HR 7776 = STF 52."
6757,7776,1,"D:  ","Complex system with HR 7775, q.v.  Component B, vsini 97k/s.  Occultations indicate component A is multiple system: 4.0,"
6758,7776,2,"D:  ","4.3v sep. 0.0002"", 4.8v at 0.022"" and 6.7v at 0.0001"".  A also suspected astrometric binary, 3.07 F8V.  Possibly also"
6759,7776,3,"D:  ","two faint 13v components at 112"" discovered by John Herschel."
6760,7776,1,"N:  ","Dabih. Beta1 = Dabih Major; Beta2 = Dabih Minor."
6761,7776,1,"R:  ","Occultation diam. = 0.00305 - 0.00317"".  Diam. primary 0.0033""."
6762,7776,1,"S:  ","Also classified G0III + B8V, K0II-IIIp + A0, B8V + K0II-III, or G8II + A0V:."
6763,7776,1,"SB: ","HR 7776-7775 = AxBC.  1374.126d, K 21.9k/s, V0 -18.9k/s, msin3i 3.75, asini 376.  Alternate orbit 1374.23d,"
6764,7776,2,"SB: ","K 22.44k/s, V0 -18.95k/s, msin3i 3.63, asini 382.5.  Might be eclipsing.  vsini of sceondary 115k/s?"
6765,7777,1,"SB: ","2.9847d, K 115.0k/s, V0 -9.1k/s, msin3i 2.84, asini 4.71."
6766,7777,1,"VAR:","Amp. 0.05V.  Variability agrees with spectroscopic period."
6767,7781,1,"D:  ","AB binary.  B is dF3."
6768,7781,1,"DYN:","0.010""."
6769,7781,1,"SB: ","Both ADS 13692 A and B are SB."
6770,7782,1,"S:  ","Shell star. Also classified A1III, A0IV, B9V."
6771,8474,1,"D:  ","CPM."
6772,7784,1,"D:  ","AB 6.33 A2V, 8.87 F6V, 69.86y, a = 0.2766"" or 90y, a = 0.214"".  Component C, 9.2v at 3"" also binary with AB."
6773,7786,1,"VAR:","Alpha CV, amp. 0.04V, 8.5304d.  Variable spectrum 1.132854d."
6774,7787,1,"D:  ","AB binary.  Combined mag., colors."
6775,7787,1,"DYN:","0.011""."
6776,7789,1,"S:  ","Shell star."
6777,7790,1,"C:  ","Color excess E(B-V) = +0.02."
6778,7790,1,"D:  ","BC, 9.2, 10.2v sep. 17.6""."
6779,7790,1,"G:  ","Member of Pleiades group."
6780,7790,1,"N:  ","Peacock."
6781,7790,1,"R:  ","Diam. = 0.00077 - 0.00080""."
6782,7790,1,"S:  ","Lyman alpha and Lyman beta observed from COPERNICUS."
6783,7790,1,"SB: ","B0.5, B2, 11.753d, K 7.2k/s, V0 +2.0k/s, asini 1.16."
6784,7792,1,"D:  ","ADS 12214, 18.75y, a = 0.153""."
6785,7792,1,"S:  ","Radio emission."
6786,7792,1,"SB: ","5.298111d, K 49.7k/s, V0 -7.8k/s, asini 3.62.  Alternate orbit 5.29807d, K 53.8k/s, V0 -1.1k/s, asini 3.92."
6787,7792,1,"VAR:","EA amp. 0.15V, 5.298036d."
6788,7795,1,"G:  ","NGC 6910."
6789,7796,1,"G:  ","NGC 6910."
6790,7796,1,"M:  ","No physical relation between the radio components and the star.  No demonstrable connection between Gamma Cyg and"
6791,7796,2,"M:  ","the so-called Gamma Cygni supernova remnant."
6792,7796,1,"N:  ","Sadr; Sador; Sadir."
6793,7796,1,"S:  ","Also classified F0Ia."
6794,7799,1,"SB: ","117.776d, K 22.6k/s, V0 +42.1k/s, asini 35.5."
6795,7801,1,"SB: ","377.60d, K 11.2k/s, V0 -7.3k/s, asini 58.0."
6796,7802,1,"D:  ","AB binary.  B, 11v at 1.3"".  C and D optical."
6797,7802,1,"VAR:","ADS 13786B, 8.5 - 11.0V."
6798,7803,1,"D:  ","Discordances as to which component is B, which C. IDS gives B, 13.1v at 17.1""."
6799,7804,1,"VAR:","Lb, amp. 0.25B."
6800,7805,1,"D:  ","CPM."
6801,7806,1,"S:  ","Also classified as K3III."
6802,7807,1,"S:  ","Shell star."
6803,7808,1,"D:  ","6.6 K2IV-V, 7.8 K1V, 232.76y, a = 1.225""."
6804,7808,1,"DYN:","0.024""."
6805,7811,1,"VAR:","Amp. 0.04V, pulsating."
6806,7814,1,"D:  ","AB CPM."
6807,7817,1,"S:  ","Also classified B9pHgMn."
6808,7817,1,"VAR:","Probable spectrum variable."
6809,7818,1,"D:  ","7.1 A3V, 7.4 A5V, 83.72y, a = 0.172""."
6810,7818,1,"S:  ","AB also classified A2IVs."
6811,7822,1,"D:  ","AB binary.  B, 8.0v at 0.8""."
6812,7822,1,"DYN:","0.017""."
6813,7822,1,"G:  ","Sirius group."
6814,7827,1,"D:  ","CPM. Secondary, A2V, vsini 75k/s."
6815,7828,1,"N:  ","Omega Cyg, a case similar to Omicron Cyg (HR 7730):  HR, FL, PGC-BAC, Heis-HR; 7828, 43, Omega1, -; 7844,"
6816,7828,2,"N:  ","45, Omega2, Omega1; 7851, 46, Omega3, Omega2."
6817,7829,1,"D:  ","CPM with HR 7830."
6818,7830,1,"D:  ","CPM with HR 7829."
6819,7836,1,"D:  ","AB binary."
6820,7836,1,"DYN:","0.003""."
6821,7837,1,"D:  ","Also observed as occultation double, 6.6, 7.4v, sep. 0.1""."
6822,7840,1,"D:  ","BC 7.5, 7.6v, Am, measured sep. 0.108"" on 1985.5 by speckle interferometry, vsini 63k/s.  A, optical, with companion,"
6823,7840,2,"D:  ","measured sep. 1985.5 Aa = 0.341"" by speckle interferometry."
6824,7843,1,"VAR:","B component 8.5v, frequently invisible."
6825,7844,1,"D:  ","Component B, 12.9v A5V at 18"", optical."
6826,7844,1,"G:  ","In reflection nebula."
6827,7844,1,"N:  ","See HR 7828.  In the older literature HR 7844 often confused with HR 7851 (q.v.) because the magnitudes and separations"
6828,7844,2,"N:  ","of the two brighter components of each, 7844AB, 7851AC, are nearly the same, although the position angles differ. In"
6829,7844,3,"N:  ","Allen under the star named Ruchba the P.A. corresponds to HR 7844 while the color clearly refers to HR 7851."
6830,7845,1,"D:  ","AB, CPM. B, 11.3v at 3""."
6831,7847,1,"G:  ","Cyg OB1. In reflection nebula; member assoc. Cyg R1 at 1000 pc."
6832,7848,1,"G:  ","Hyades group."
6833,7849,1,"D:  ","Binary.  B is A2."
6834,7850,1,"S:  ","Also classified Am."
6835,7850,1,"SB: ","840.6d, K 13.9k/s, V0 -6.4k/s, asini 161.  Unresolved by speckle interferometry."
6836,7851,1,"N:  ","See HR 7828, 7844. Ruchba; Rukbat al-dajajah; Al Rukbah al Dajajah."
6837,7852,1,"G:  ","Member of the local association (Pleiades group)."
6838,7852,1,"N:  ","Deneb Dulfim; Deneb el Delphinus."
6839,7859,1,"VAR:","Delta Sct amp. 0.03V, 0.11d."
6840,7861,1,"SB: ","5.3828d, K 31.7k/s, V0 -16.9k/s, asini 2.34."
6841,7864,1,"D:  ","CPM.  Companion G5V."
6842,7864,1,"S:  ","Also classified G1V."
6843,7866,1,"D:  ","AB sep. 0.1"", no magnitudes cited. Both 2 micron IR and UV sources."
6844,7866,1,"SB: ","88.495d, K 20.6k/s, V0 +1.3k/s, asini 17.9.  vsini of K2 component =<50k/s, of B3 component <25k/s."
6845,7874,1,"SB: ","11.088d, K 58.7k/s, V0 -18.8k/s, asini 8.59."
6846,7879,1,"SB: ","551d."
6847,7879,1,"VAR:","Alpha CV 5.16 - 5.22V, 20.2728d.  Also period of spectral changes and magnetic field. Var. in K-line profile"
6848,7879,2,"VAR:","suggests star spot rotation.  Rotation period 20.2754d."
6849,7881,1,"S:  ","Also classified B8V."
6850,7882,1,"D:  ","AB 4.0 F5IV, 4.9 F5IV, 26.65y, a = 0.475"" or 26.60y, a = 0.480"".  Speckle interferometry gives sep. 0.58"" and with SB"
6851,7882,2,"D:  ","data leads to masses 2.2 and 1.8 solar.  Combined mag., colors.  Components C-E optical."
6852,7882,1,"DYN:","0.032""."
6853,7882,1,"N:  ","Rotanev; Rotanen; Venator."
6854,7882,1,"S:  ","Also classified F5III, F6III."
6855,7882,1,"SB: ","26.65y D, K 7.6k/s, V0 -24.1k/s, asini 892.35; asini value of 563.8 in Abt and Levy 1976 (ApJS, 30, 273)"
6856,7882,2,"SB: ","is in error."
6857,7883,1,"SB: ","11.039d, K 26.0k/s, V0 -4.9k/s, asini 3.84."
6858,7884,1,"D:  ","Optical."
6859,7884,1,"SB: ","ADS 14081A, 205.2d, K 9.8k/s, V0 -5.9k/s, asini 27.7."
6860,7885,1,"D:  ","Double with HR 7887 at 181"". Third component 12.9v at 71""."
6861,7886,1,"M:  ","High space velocity."
6862,7886,1,"VAR:","SRb 5.79 - 6.9v, 59.7d.  Amp. 0.36V, 0.12(B-V), 0.19(U-B), but varies."
6863,7887,1,"D:  ","Double with HR 7885."
6864,7889,1,"D:  ","AB 5.8 B6III, 6.3 B6IV, 200y, a = 0.31"". Visual third component 13v at 159"". Occultation fourth companion, 9.3V, sep."
6865,7889,2,"D:  ","0.052""."
6866,8023,1,"SB: ","48.608d, K 42.2k/s, V0 -5.8k/s, asini 28.1."
6867,7889,1,"N:  ","Tau1 Fl 13 and Tau2 Fl 14 Cap are, respectively, HD 196348 (6.76V, K3III) and HR 7889, the former being"
6868,7889,2,"N:  ","in the BS Supplement.  HR 7889 is usually called simply Tau Cap."
6869,7890,1,"VAR:","H alpha varies."
6870,7895,1,"SB: ","vsini of K-type =<50k/s, of A-type 80k/s."
6871,7896,1,"D:  ","AB optical. B, 11.8v at 29"". AC CPM, C is K2IV."
6872,7897,1,"D:  ","Both companions optical."
6873,7899,1,"D:  ","AB optical.  B, 13v at 7""."
6874,7900,1,"R:  ","Occultation diam. = 0.0041 - 0.0086""."
6875,7906,1,"D:  ","Companions optical."
6876,7906,1,"N:  ","Sualocin; Scalovin; Svalocin; Nicolaus."
6877,7906,1,"SB: ","ADS 14121A, sep. 0.23"", mag. diff 2.  Resolved by speckle interferometry 1986.45, sep. 0.14""."
6878,7908,1,"D:  ","B is BD+80d662, 8.71V, +0.63(B-V), +0.00(U-B), F8V, CPM."
6879,7911,1,"D:  ","AB binary.  C, 8.5v A0 at 69"" CPM."
6880,7913,1,"G:  ","Sirius group?"
6881,7914,1,"G:  ","Hyades group."
6882,7916,1,"VAR:","Delta Sct?"
6883,7917,1,"D:  ","Binary."
6884,7921,1,"D:  ","AB binary."
6885,7921,1,"SB: ","ADS 14158B, Sp. A.  Unresolved by speckle interferometry 1986.45."
6886,7922,1,"SB: ","106.28d, K 14.5k/s, V0 -20.4k/s, e 0.57, asini 17.4."
6887,7924,1,"G:  ","Cyg OB7."
6888,7924,1,"N:  ","DENEB; Deneb Cygni; Deneb el Adige; Arided; Aridif; Gallina; Arrioph."
6889,7924,1,"RV: ","Mass loss 3x10E-10 solar masses/y."
6890,7924,1,"SB: ","The following two orbits are reported as equally probable:  846.8d, K 3.12k/s, V0 -2.81k/s; 776.4d, K 2.61k/s,"
6891,7924,2,"SB: ","V0 -3.24k/s."
6892,7924,1,"VAR:","Alpha Cyg 1.21 - 1.29V.  Change in H:H epsilon.  No emission recorded before 1944."
6893,7927,1,"G:  ","Runaway star from Lac OB1."
6894,7927,1,"VAR:","Gamma Cas 6.40 - 6.68V."
6895,7928,1,"G:  ","Sirius group?"
6896,7928,1,"S:  ","Underabundant metals. Also classified F0IVp."
6897,7928,1,"SB: ","40.58d.  Both components Delta Sct type variables."
6898,7928,1,"VAR:","Delta Sct 4.39 - 4.49V, 0.135547 and 0.154991d.  Combined magnitude of two components."
6899,7929,1,"D:  ","AB fixed."
6900,7932,1,"VAR:","CDelta 5.85 - 6.91, 16.386332d.  Period changes."
6901,7934,1,"G:  ","Wolf 630 group."
6902,7935,1,"SB: ","F3, F5, 18.0668d, K 44.8k/s, V0 -14.1k/s, msin3i 1.51, asini 11.1."
6903,7939,1,"G:  ","Gamma Leo group."
6904,7941,1,"VAR:","SRb 7.6 - 8.9p, 110d or 160 - 180d.  Mean mag. varies in period 1100d.  Amp. 0.26V, 0.04(B-V), 0.19(U-B)."
6905,7942,1,"DYN:","0.020""."
6906,7947,1,"D:  ","3249y, a = 13.813"".  Binary with HR 7948."
6907,7947,1,"DYN:","0.033""."
6908,7947,1,"G:  ","Wolf 630 group."
6909,7948,1,"D:  ","See HR 7947."
6910,7948,1,"DYN:","0.033""."
6911,7948,1,"G:  ","Wolf 630 group."
6912,7949,1,"D:  ","AB optical.  C, 13v at 78"" CPM."
6913,7949,1,"N:  ","Gienah Cygni; Gienah, also applied to HR 4662."
6914,7950,1,"N:  ","Albali; Al Bali."
6915,7951,1,"VAR:","Lb 4.41 - 4.45V."
6916,7953,1,"DYN:","0.005""."
6917,7953,1,"VAR:","ADS 14293.  Uncertain which component varies. B-A changes by up to 3v."
6918,7955,1,"D:  ","B is BD+57d2241, optical."
6919,7955,1,"N:  ","Labelled Upsilon Cep in Burritt's Atlas, not confirmed elsewhere. It is not the double star described by Allen as"
6920,7955,2,"N:  ","Castula, Upsilon1,2 Cep."
6921,7956,1,"D:  ","AB CPM. B, 10.03V, +1.27(B-V), +0.66(U-B). C, 13v at 14"" optical."
6922,7956,1,"VAR:","ADS 14290A, Lb? 4.91 - 4.96V."
6923,7957,1,"G:  ","Eta Cep group."
6924,7959,1,"D:  ","Binary with HR 7960.  Mag. and colors for combined light, 5.67V, +0.16(B-V), +0.07(U-B)."
6925,7960,1,"D:  ","See HR 7959."
6926,7963,1,"D:  ","AB 4.85 B5V, 6.07 B7V, 391.30y, a = 0.777"".  Combined colors.  Mag. of blend 4.52V.  Component C, 9v K2III-IV at 84"","
6927,7963,2,"D:  ","optical; vsini =<54k/s.  Resolved by speckle interferometry 1986.45, sep. 0.87""."
6928,7963,1,"DYN:","0.006""."
6929,7963,1,"S:  ","Shell star."
6930,7963,1,"SB: ","ADS 14296A.  Resolved by speckle interferometry 1986.45, sep. 0.05""."
6931,7972,1,"D:  ","Companion optical."
6932,7974,1,"SB: ","10.883d, K 31.4k/s, V0 -30.2k/s, asini 4.33."
6933,7977,1,"D:  ","Optical."
6934,7977,1,"G:  ","NGC 457. Cyg OB7."
6935,7977,1,"RV: ","4-5d inside atmospheric motion 15-16d. RV results confirmed by H alpha profiles."
6936,7977,1,"VAR:","Alpha Cyg 4.81 - 4.87V, no clear periodicity.  Small variations in polarization have been observed, 2.0 to 2.6%."
6937,7978,1,"D:  ","B8V+A3V. CPM."
6938,7980,1,"G:  ","UMa stream."
6939,7980,1,"S:  ","Also classified M0-III-IIIbBa0.2."
6940,7982,1,"D:  ","AB 6.4 F5V, 7.22 F8V, 187y, a = 0.855"".  Mag., colors for combined light."
6941,7982,1,"DYN:","0.019""."
6942,7983,1,"M:  ","Old disk population runaway star."
6943,7984,1,"G:  ","Hyades moving group."
6944,7984,1,"M:  ","In Schurig's Atlas this is mistakenly labelled 58 Cyg for 56 Cyg."
6945,7988,1,"VAR:","CDelta 5.44 - 6.06V, 4.435572d."
6946,7989,1,"D:  ","CPM.  G8III-IV + G2.5IV."
6947,7990,1,"SB: ","1782d, K 5.4k/s, V0 -11.4k/s, asini 128."
6948,7992,1,"G:  ","Member of the local association (Pleiades group)."
6949,8001,1,"SB: ","2.854825d, K 111.9k/s, V0 -21.1k/s, msin3i 2.04, asini 4.34. Apsidal period 203y."
6950,8006,1,"VAR:","Delta Sct 6.55 - 6.58V, 0.054d.  Per. and amp. may vary."
6951,8007,1,"VAR:","Beta C 6.2 - 6.43p, 0.20104071d.  Sudden period change in 1972.  1924-70 per. increased 0.037s/y."
6952,8009,1,"D:  ","Fixed sep."
6953,8010,1,"D:  ","Binary."
6954,8010,1,"DYN:","0.003""."
6955,8010,1,"G:  ","Hyades group."
6956,8012,1,"D:  ","Optical."
6957,8015,1,"D:  ","AB fixed sep. B, 11.8v at 36""."
6958,8017,1,"D:  ","AB, CPM."
6959,8018,1,"S:  ","Also classified A7IV/V."
6960,8020,1,"G:  ","Cyg OB6; NGC 6991; in reflection nebula IC 5076."
6961,8020,1,"VAR:","H alpha profile variable. Possibly binary star."
6962,8021,1,"S:  ","Sr, G-band, 4152 strong."
6963,8021,1,"SB: ","9.073d, K 47.0k/s, V0 +45.0k/s, msin3i 0.306, asini 5.40."
6964,8023,1,"C:  ","Color excess E(B-V) = +0.36."
6965,8023,1,"G:  ","Cyg OB7; NGC 7000; exciting star of HII region S117."
6966,8024,1,"SB: ","1.5755d, K 95.5k/s, V0 +10.3k/s, asini 2.07."
6967,8024,1,"VAR:","EB 5.95 - 6.25V, 1.575531d. Also Delta Sct amp. 0.1V, 0.12d."
6968,8025,1,"D:  ","Binary."
6969,8025,1,"S:  ","Also classified F3Vw."
6970,8025,1,"SB: ","ADS 14460A."
6971,8029,1,"G:  ","Cep OB2 assoc."
6972,8033,1,"VAR:","Alpha CV, amp. 0.050V, 2.25d."
6973,8034,1,"D:  ","AB 6.0 F5IV, 6.3 F7IV, 101.485y, a = 0.647"".  Combined mag., colors.  Component C, 7.2v G0V at 11"", CPM."
6974,8034,1,"DYN:","0.020""."
6975,8034,1,"SB: ","2.0313d, K 15.8k/s, V0 +7.8k/s, asini 0.435."
6976,8035,1,"G:  ","Hyades group."
6977,8035,1,"SB: ","635.1d, K 6.44k/s, V0 -22.63k/s, asini 50.5."
6978,8036,1,"SB: ","15.5143d, K 43.1k/s, V0 -21.7k/s, asini 8.7."
6979,8038,1,"D:  ","6.3 A5V, 7.6 F4V, 52.5y, a = 0.27""."
6980,8038,1,"S:  ","Weak-lined spectrum. Metallic lines give A8; CH, F1."
6981,8039,1,"G:  ","In Ursa cluster?"
6982,8040,1,"D:  ","AB binary."
6983,8040,1,"DYN:","0.003""."
6984,8042,1,"D:  ","CPM?  Companion K0IV."
6985,8045,1,"S:  ","K line slightly weak?  Also classified A3V."
6986,8047,1,"D:  ","AB CPM. B, 9.38V, +0.22(B-V), +0.04(U-B) A8III, vsini 97k/s.  Component C, 12v at 26"" optical."
6987,8047,1,"G:  ","Cyg OB7."
6988,8047,1,"S:  ","Ultraviolet envelope.  Variously classified O9V, B0p, B1IV:e, B1.5Venn, B3ne.  Component B, A3V."
6989,8047,1,"VAR:","ADS 14526A, Gamma Cas 4.49 - 4.88V.  Expanding circumstellar shell.  Marked evidence of mass loss.  Shell spectrum faded"
6990,8047,2,"VAR:","between 1973 and 1975. Metallic absorption lines disappeared."
6991,8050,1,"D:  ","Sep. 0.110""."
6992,8053,1,"RV: ","2.48257d."
6993,8053,1,"S:  ","Shell star.  Long-term variation in hydrogen emission."
6994,8053,1,"VAR:","5.34 - 5.48V, probably eclipsing; same period as SB."
6995,8056,1,"D:  ","AB 6.74 F5, 7.21, 3055y, a = 3.740""."
6996,8056,1,"DYN:","0.015""."
6997,8058,1,"D:  ","CPM with HR 8059."
6998,8059,1,"D:  ","CPM with HR 8058.  Colors for combined light.  Mag. for blend 5.54V.  Measured sep. Aa 1985.5 0.045"" by speckle"
6999,8059,2,"D:  ","interferometry."
7000,8061,1,"D:  ","Duplicity of AB uncertain; sep. 0.110""?"
7001,8061,1,"G:  ","Hyades group."
7002,8062,1,"S:  ","Also classified M4SIII = S4/1III."
7003,8064,1,"D:  ","AB, combined mag., colors.  CE optical."
7004,8064,1,"DYN:","0.002""."
7005,8065,1,"SB: ","Double lines suspected."
7006,8066,1,"N:  ","Some early sources called this Zeta Equ. Not retained. Not Zeta in Bayer."
7007,8071,1,"D:  ","AB CPM."
7008,8071,1,"G:  ","In Ursa cluster?"
7009,8072,1,"G:  ","Hyades group."
7010,8075,1,"SB: ","840.6d, asini 160."
7011,8077,1,"G:  ","Wolf 630 group."
7012,8079,1,"D:  ","9.1v A2 companion."
7013,8079,1,"S:  ","Ultraviolet FeII emission."
7014,8084,1,"S:  ","Also classified F5.5-F7Ib-II."
7015,8084,1,"VAR:","CDelta 5.57 - 5.96V, 2.499215d.  Period varies."
7016,8085,1,"D:  ","AB 5.22 K5V, 6.04 K7V, 722y, a = 24.65"".  B is HR 8086.  Aa x P, 4.9y, a = 0.014"".  Astrometric measures indicate 3"
7017,8085,2,"D:  ","invisible companions, periods 6, 7 and 12y.  Unresolved by speckle interferometry.  Suspected planetary companion not"
7018,8085,3,"D:  ","substantiated."
7019,8085,1,"DYN:","0.300""."
7020,8085,1,"G:  ","61 Cyg group."
7021,8085,1,"M:  ","Proper motions for HR 8085 and 8086 taken from Luyten LHS.  SAO has only one entry (component A?), but appears to give"
7022,8085,2,"M:  ","the mean position of A and B."
7023,8085,1,"VAR:","5.19 - 5.27V, 350 - 400d."
7024,8086,1,"D:  ","See HR 8085."
7025,8086,1,"DYN:","0.330""."
7026,8086,1,"VAR:","ADS 14636B, Is, 6.02 - 6.09V."
7027,8092,1,"SB: ","Bright UV spectrum may be due to companion."
7028,8094,1,"D:  ","AB binary.  B, 7.8v A0V or Am(A2.5/A7V/A9), vsini 80k/s.  C, 9.2v K1III at 58"" optical, vsini =<54k/s."
7029,8094,1,"DYN:","0.008""."
7030,8094,1,"SB: ","ADS 14682A, 3.3132d, K 20.2k/s, V0 -22.1k/s, asini 0.920.  Also about 150d, possibly 110 or 270d."
7031,8094,1,"VAR:","ADS 14682A, 5.55 - 5.71V.  Alternating periods of 1.12912 and 1.19328d.  V 389 Cyg may be triple star, with long period"
7032,8094,2,"VAR:","about 150d, perhaps 110 or 270d."
7033,8097,1,"D:  ","AB binary, B, 11.6v at 2"". C, 12.6v at 48"" optical."
7034,8097,1,"DYN:","0.011""."
7035,8097,1,"G:  ","Wolf 630 group."
7036,8097,1,"R:  ","3 solar radii."
7037,8097,1,"RV: ","1786d, possibly also short period?  Rotation 17.492d?"
7038,8097,1,"S:  ","Extreme oxygen deficiency. Eu, Cr, Sr strong, DyIII identified. The spectrum has been variously classified as cF1,"
7039,8097,2,"S:  ","F0III, and F0pV."
7040,8097,2,"S:  ","Also classified A9Vp(SrCrEu st.,Ca wk.)."
7041,8097,1,"VAR:","ADS 14702A, Alpha CV 4.58 - 4.77V, 314d, 0 00868d.  Magnetic field var.  1786d and 72y.  Spectrum var. 72y."
7042,8101,1,"D:  ","Fixed. Companion A4V."
7043,8101,1,"S:  ","Also classified Am(A0/A2V/A2)."
7044,8102,1,"G:  ","Hyades group."
7045,8102,1,"S:  ","Also classified F0III-IV."
7046,8102,1,"VAR:","Delta Sct 6.41 - 6.48V, 0.097d."
7047,8103,1,"G:  ","NGC 7039 #170."
7048,8103,1,"S:  ","Shell star."
7049,8105,1,"D:  ","Companion B8V."
7050,8105,1,"G:  ","Cyg OB4."
7051,8107,1,"D:  ","AB fixed.  B, 9.6v at 1.2"". C, 7.29V, +1.55(B-V), +1.38(U-B), M5III, vsini =<25k/s."
7052,8107,1,"S:  ","Spectrum found to display weak double-peaked emission component at H alpha."
7053,8112,1,"N:  ","77 Dra in Cep."
7054,8113,1,"S:  ","Weak-lined technetium star.  SiO source.  Also classified M5.5e-M8.8e."
